date,zec,ltc,eth,btc
22219000,102.333797,186.86011,148.221243,24.3144027
221192300,1.006646,102.433071,932.070283,68.9952136
221192200,47.030753,89.82678,487.492998,51.0522535
221192100,991.54495,409.493719,2367.03096,409.275153
221192000,69.942055,406.081876,344.001818,51.5765929
221191900,2.097783,712.719372,397.260065,48.5208967
221191800,35.681922,672.630864,493.664387,48.5632093
221191700,46.29116,498.934086,438.330775,66.4600216
221191600,24.156182,580.31336,463.15562,119.808023
221191500,1.8394,565.17069,711.316392,41.8640595
221191400,16.1560662,592.07748,54.0671322,23.1615827
221191300,23.4,155.48428,254.205808,52.6272388
221191200,0.960944,51.53323,184.736067,173.923315
221191100,11.0712385,76.28282,243.798854,81.9219213
221191000,0.018953,66.6034829,499.829431,63.1721633
22119900,20.431568,2018.21758,565.61634,321.240873
22119800,70.754651,81.1470166,677.936234,75.4065877
22119700,20.736766,845.095533,890.704043,35.1032355
22119600,633.626792,150.208831,8275.4181,372.283644
22119500,56.837207,38.90624,782.475219,185.479071
22119400,13,545.16677,388.578081,22.0643294
22119300,1.54886062,5.69626,809.072627,45.0821365
22119200,20.803224,55.5612526,273.554172,36.0031315
22119100,21.337854,136.874349,765.280975,70.6545573
22119000,19.81083,1096.05299,1374.67731,73.4456684
220192300,4.750509,385.504683,1448.46057,179.743131
220192200,1.428679,648.181018,1129.25659,44.941156
220192100,1250.38778,184.793607,281.891568,333.014103
220192000,27.745618,194.62367,706.442818,68.243525
220191900,6.821341,173.17102,309.476743,49.0120439
220191800,70.20273,381.731229,60.7112476,185.409494
220191700,566.1358,1004.5502,774.493254,121.138558
220191600,14.658239,726.145688,372.344684,85.0115723
220191500,12.343579,421.96695,486.081204,84.7581345
220191400,7.352784,928.008302,779.67185,53.0999443
220191300,152.284156,1024.27399,1645.44952,259.277968
220191200,47.405384,97.1840529,1186.27289,193.313254
220191100,8.300475,3725.87474,831.388112,101.594424
220191000,60.280855,252.0389,1182.34824,287.565415
22019900,0.308834,20.12953,822.768677,195.446165
22019800,0.037316,0,759.164512,162.894808
22019700,0,997.743927,1202.83886,134.286488
22019600,600.018811,596.65008,183.780153,115.118111
22019500,225.200034,183.01524,585.880551,110.399175
22019400,269.46,83.32865,195.908101,35.0191953
22019300,0.96584557,215.90402,50.115508,31.1582843
22019200,358.657187,575.17533,1522.01879,30.2694632
22019100,11.816534,569.30515,1134.86194,47.7562068
22019000,18.109886,1060.29263,12477.1053,105.854497
219192300,21.158226,5.27415,83.1380071,33.6032345
219192200,8.2739,262.50343,455.398499,47.8394867
219192100,635.130188,15.375255,4051.09807,284.030584
219192000,9.22880243,68.77628,697.784351,65.2920134
219191900,93.129438,378.644155,1040.63529,57.8147255
219191800,11.481876,49.1242666,518.068082,70.7420656
219191700,0.391039,320.17742,677.402066,176.677421
219191600,5.824999,366.20228,1729.34558,181.23026
219191500,133.663632,41.03901,590.235463,102.552693
219191400,8.906319,360.684273,2119.66391,394.885299
219191300,1317.39222,445.65867,366.39735,335.715915
219191200,5.42555122,100.18877,600.73414,85.8905243
219191100,36.558231,213.64645,103.863381,229.947486
219191000,0.083302,252.56272,801.432573,191.207353
21919900,249.865456,0,1513.23119,116.227049
21919800,107.796272,145.28472,679.935891,121.273069
21919700,8.976672,28.15931,1216.8434,82.9513135
21919600,8.440789,87.01,1900.75072,237.886943
21919500,21.57411,740.667305,161.990603,241.163232
21919400,0.114143,1151.26171,989.484726,110.557787
21919300,4.312467,284.96065,267.481836,61.362817
21919200,2.9,2363.47509,300.110776,66.8574787
21919100,24.9859826,4018.34115,1085.76217,185.924633
21919000,446.89368,394.489099,4201.61627,265.316997
218192300,8.346899,314.825357,396.792551,176.615992
218192200,47.074168,506.284627,546.575621,67.2432724
218192100,19.060919,778.331686,781.740097,147.83465
218192000,87.290704,477.92065,552.838573,34.9780705
218191900,32.89072,1847.13976,1102.23256,82.9351873
218191800,76.9590122,1189.86319,1327.08413,86.3030823
218191700,102.450447,1210.42739,975.778793,111.728077
218191600,448.383478,494.703541,4945.31978,672.379104
218191500,15.839966,2296.10816,1139.1434,347.323103
218191400,376.702845,3025.47924,2415.56735,243.416842
218191300,172.359059,130.91153,2989.36982,529.687533
218191200,1.862969,412.47679,2935.12737,78.9918659
218191100,46.109803,1.93103,913.970088,19.6903864
218191000,0,9.28271,160.12183,30.8038008
21819900,0.921308,80.40568,498.440986,22.5458289
21819800,0,238.63655,140.608543,8.73021303
21819700,812.636868,44.64179,1745.01758,142.600007
21819600,0,1012.76366,282.806683,25.6600953
21819500,3.057097,1071.28808,621.217476,43.2212581
21819400,23.748272,555.44266,916.591697,49.6311427
21819300,20.7332108,33.29925,1515.75789,191.795946
21819200,137.51549,2677.16281,1288.03779,37.2264179
21819100,498.13927,849.561263,2338.93198,519.625689
21819000,139.109512,1122.58848,1162.83439,136.949515
217192300,20.889588,28.164,636.138739,65.0155293
217192200,494.621242,239.60479,1304.91921,20.3459325
217192100,318.215321,655.3307,34952.4789,247.241316
217192000,15.800198,167.10308,1169.23973,8.18855501
217191900,29.695503,1319.82754,865.710789,20.9323825
217191800,49.77161,56.35122,351.274514,36.2347674
217191700,0.208885,14.64127,1110.45233,16.8345958
217191600,20,108.17548,282.376447,22.8149581
217191500,1.009836,394.6553,374.80616,37.1692281
217191400,0.026627,402.50512,362.347422,9.62025768
217191300,51.1691991,265.39854,379.267243,51.3189523
217191200,52.4316059,56.20139,6695.19751,48.192945
217191100,0.019428,254.83667,307.099691,67.0370556
217191000,0.019387,0.1841,8624.14441,683.691024
21719900,0.196992,68.87417,80.072515,0.69159028
21719800,6.2,132.14846,484.05035,8.4222616
21719700,0,12.93919,4560.69022,3.49484527
21719600,12.909214,0.2065,549.688076,10.3350545
21719500,8.219978,22.59218,12.257056,16.3668991
21719400,49.24,6.92014,25.0599687,18.4549921
21719300,1309.13793,209.54805,6.371921,5.37996454
21719200,2.07566674,255.24658,21.134418,7.60425945
21719100,64.000009,49.43847,29.4533929,2.28341289
21719000,11.514624,265.551738,162.792318,31.3419403
216192300,0,15.7878339,55.005896,10.2047329
216192200,0.019565,67.52664,63.6278958,11.3696185
216192100,3.131947,101.34873,142.993206,17.5262918
216192000,70.382055,173.97524,749.761201,17.2575921
216191900,8.179729,12.268,202.744042,34.0403611
216191800,0.096916,1409.49431,95.7952294,6.75175158
216191700,0.987202,61.1297112,77.6064635,31.9044653
216191600,4.05170276,284.414652,970.965506,19.6372607
216191500,3.82187362,123.9331,47.1388456,27.3043502
216191400,56.276179,25.3697468,246.106374,61.1998002
216191300,0.098627,81.5514866,111.285576,51.2054228
216191200,0.056993,0.20679,224.587177,105.48973
216191100,0,6.8328,33.225932,103.52898
216191000,0.019607,1.09737,24.0600126,17.5234174
21619900,0.976903,15.20257,1.650366,4.101966
21619800,38.8002351,6.33096,30.257975,63.5891545
21619700,9.446603,0.41991,22.382835,98.9241668
21619600,131.652,313.04874,30.7826224,19.4042802
21619500,0.57556975,256.506919,121.760203,83.5047187
21619400,81.8181797,322.253131,383.996849,87.5315407
21619300,10.680288,35.07615,49.6947914,29.914037
21619200,7.508358,0,40.2784118,24.7836283
21619100,0,0,0,0
21619000,0,341.2679,0,0
215192300,89.633643,115.113515,52.0213904,30.9024327
215192200,19.943687,1672.89757,306.518222,37.1174198
215192100,64.126269,483.856268,288.573129,331.91972
215192000,10.61593,55.45763,111.855022,44.9076086
215191900,4.523631,126.99414,113.843665,157.504527
215191800,170.188858,42.41168,357.054146,75.3354543
215191700,1.153037,58.2830262,104.177558,642.031746
215191600,155.357213,1888.13373,323.508139,98.2996684
215191500,2.050794,2698.0474,1614.9094,127.029606
215191400,57.5577399,70.25157,2224.95316,447.541963
215191300,2.808693,446.42992,168.553917,53.5736235
215191200,13.429834,1175.17661,10.8252057,164.559997
215191100,21.343708,6.19881,64.103672,136.189669
215191000,0.019623,78.88704,86.301396,82.4631541
21519900,207.775329,328.80155,1.813157,86.5861826
21519800,445.110804,453.36162,136.837437,119.129228
21519700,107.177638,593.371332,41.3797389,65.0995388
21519600,0.531821,87.13682,686.171395,62.070652
21519500,5.20836396,973.96432,34.190285,42.5456538
21519400,31.431931,136.40891,616.683759,76.1350973
21519300,86.2163669,72.9258033,321.32602,27.1975696
21519200,1.013445,79.6928984,267.046078,7.44403923
21519100,52.0919479,12.82736,95.3283933,20.1631679
21519000,0.033898,207.883,174.467389,53.0261639
214192300,5.053249,51.2732423,581.044061,21.6917361
214192200,11.677852,357.92271,78.1052417,57.3547463
214192100,105.792689,331.61149,3604.45189,271.099612
214192000,19.100308,150.85793,454.447191,90.1911219
214191900,0.335499,78.48653,181.697808,164.250114
214191800,23.369082,255.92916,926.671025,43.3845427
214191700,3.06044772,33.88152,893.178008,74.7860307
214191600,103.916,242.14796,960.977731,40.7716415
214191500,0.019267,392.333862,382.511658,83.6521631
214191400,29.639094,116.10244,87.700907,91.0176883
214191300,3.519334,77.0141568,17.952542,133.825913
214191200,0.408746,2568.63731,487.203377,36.6393497
214191100,12.016485,13.5133,1088.6787,188.311303
214191000,1.876765,13.29168,268.854704,134.255052
21419900,2.640562,498.16428,9.183401,101.379726
21419800,538.885527,332.49937,143.8643,113.508031
21419700,14.394006,170.16654,179.923567,131.405504
21419600,28.96,69.719086,244.943433,80.8359116
21419500,0.9431,58.80686,485.605296,122.667915
21419400,12.867689,12.30135,290.987939,113.826972
21419300,0,11.60038,105.770423,18.5236863
21419200,19.7441551,126.65023,352.208303,8.58997921
21419100,173.47436,34.54676,529.037884,410.744846
21419000,0.760291,32.84903,1142.14073,27.6958586
213192300,7.266023,66.8632,541.736036,21.0221812
213192200,31.892704,90.2919438,117.067097,29.138246
213192100,693.623,48.7650694,2159.18303,278.387646
213192000,21.01669,67.62183,852.283332,32.3357143
213191900,0.643351,321.99861,181.048218,35.5710205
213191800,4.051514,152.68179,620.083504,62.7607763
213191700,37.634997,1215.08155,211.955478,60.5633882
213191600,51.09161,2828.5372,1530.5087,42.4392895
213191500,589.599558,245.11916,1786.32194,69.8910213
213191400,964.926295,107.471636,154.660174,17.4804483
213191300,186.51061,10.31539,288.72426,79.9808793
213191200,1154.59698,18.807,72.8460516,126.039204
213191100,261.704587,0.5,1214.97293,107.724517
213191000,130.603704,32.01,1359.33066,82.8717956
21319900,122.197919,17.45035,9.947807,91.6650348
21319800,4.280191,9.0735468,264.835956,38.1929023
21319700,9.744892,113.914765,699.728963,73.944002
21319600,81.045141,20.8869,2612.93389,85.5009536
21319500,2.12108511,204.98684,145.865217,97.0505743
21319400,100.808763,22.6296114,238.773191,12.1176289
21319300,192.106045,6.11846,319.525805,53.69826
21319200,68.13152,136.030868,54.1719015,84.8668346
21319100,11.367988,251.490706,239.680184,89.0568862
21319000,136.061072,222.24766,507.568831,160.272637
212192300,0.018811,40.96158,98.759381,28.0872207
212192200,553.22539,519.18397,186.131705,28.4286298
212192100,47.728074,334.78692,4498.0071,388.958482
212192000,132.743354,838.24712,668.811666,63.4988521
212191900,401.204928,59.4103346,952.558325,82.5124412
212191800,93.683252,89.22344,1418.73862,205.047505
212191700,242.474064,245.463374,1092.92072,96.0063101
212191600,314.915559,114.18155,577.125995,238.04285
212191500,788.685338,106.04427,919.681731,153.248359
212191400,617.121246,42.31778,796.03963,91.040006
212191300,222.449948,4.71091,337.182665,218.972756
212191200,535.579106,0.39657,1162.28756,275.420942
212191100,3.093573,0,63.678985,126.182585
212191000,8.705,3.4743726,24.915111,51.8708425
21219900,29.19416,4.69698,394.696984,83.5348709
21219800,6.5,117.15411,495.28063,86.615651
21219700,197.407936,32.77878,48.3151982,100.103769
21219600,12.154225,20.3377883,142.80053,149.382968
21219500,9.629348,46.13605,93.416896,111.657803
21219400,223.376423,40.22337,297.42518,44.9278113
21219300,12.097909,129.31451,258.097247,18.1838262
21219200,50.019712,188.159788,91.308078,34.6119863
21219100,10.230343,116.737268,162.303839,15.6096919
21219000,269.325226,71.08703,4148.72343,167.648209
211192300,2.801668,79.5296,293.542501,45.6248155
211192200,19.991296,485.857029,411.336893,64.9924006
211192100,124.98926,23.7402518,1096.37749,243.903482
211192000,238.283743,305.56937,44.4063101,84.8384766
211191900,503.372496,421.319007,800.689855,87.775434
211191800,326.446562,110.79515,156.318484,101.815311
211191700,114.447548,2565.81652,257.646345,113.180018
211191600,9.537199,297.432051,1315.58055,136.760922
211191500,38.035804,3.05494,332.23471,140.357262
211191400,95.766576,588.67284,263.000295,338.048366
211191300,208.546007,235.425597,451.934516,345.642816
211191200,1.019805,4.42652,517.266401,281.985116
211191100,22.147526,188.78961,239.088504,120.894678
211191000,0.394466,5.73422,1011.12798,170.635897
21119900,8.892314,3.3255671,629.899622,251.641031
21119800,8.4,100.12487,326.177986,128.274779
21119700,1.990854,242.70256,162.577354,80.3428496
21119600,0.082222,163.82016,826.88113,27.5173361
21119500,15.01568,14.83732,760.517241,122.107761
21119400,0,82.5521295,249.333597,38.9037424
21119300,67.144687,57.94944,174.780704,29.335049
21119200,23.28686,581.867447,248.81907,46.4204241
21119100,21.2979781,4555.81715,1355.97763,53.1672539
21119000,703.146093,1858.93973,7373.17243,303.025214
210192300,195.123612,1127.41841,4608.91579,169.747279
210192200,65.675373,157.42542,917.611751,51.1255241
210192100,41.357669,421.55777,101.334356,13.2552432
210192000,6.340753,1025.90562,212.537161,12.9564121
210191900,0.182616,1034.69439,96.3647691,14.057682
210191800,70.474512,4051.61535,77.334691,9.74748392
210191700,5.820379,6782.40376,679.005996,37.3967922
210191600,172.525387,238.745079,172.943666,96.8889262
210191500,151.933957,40.71621,10.599852,41.7283696
210191400,1,602.86794,3.20808569,57.1626309
210191300,0.020165,1777.60179,76.090862,66.7592559
210191200,0.448411,468.45622,266.943109,49.447747
210191100,47.206,827.51,13.596744,2.08245089
210191000,292.122,1499.55846,126.065291,43.2790619
21019900,0.71262873,183.86384,274.252377,31.563924
21019800,9.420308,98.3684,1667.02585,17.264494
21019700,84.019,990.55148,1881.67671,23.0569677
21019600,0.02047,2514.41651,3251.14822,53.9777076
21019500,68.008,322.372853,384.771722,21.2706897
21019400,5.631554,108.07791,9.0216,40.8533343
21019300,0,335.45281,57.5087517,43.7264862
21019200,5.0816775,203.49625,165.526514,54.2786737
21019100,0,97.88066,51.016925,18.7365247
21019000,50.83291,73.73942,195.292085,16.8757434
29192300,83.117673,47.62916,411.436948,26.9514522
29192200,160.261296,262.42323,86.9293593,19.0899159
29192100,37.800091,264.8516,149.634288,10.5189248
29192000,9.197784,7.02485,65.2318407,24.5654994
29191900,52,149.63514,880.900214,20.2557236
29191800,4.478238,596.22413,113.238293,47.7354615
29191700,74.2541704,336.224029,120.144534,63.3043319
29191600,74.494895,271.28803,591.562598,164.559438
29191500,2.24,511.48689,39.180849,18.8658584
29191400,54.269853,204.91579,585.794298,40.1465065
29191300,6.760034,994.85546,250.528402,69.2555326
29191200,0.039717,411.13101,69.720363,60.0456642
29191100,0,684.091749,125.266072,47.8910348
29191000,9.837837,141.085628,114.858725,21.343952
2919900,129.488486,3638.62298,663.607929,12.9477167
2919800,37.349267,1488.40489,548.42582,179.59941
2919700,149.770755,531.09202,118.797523,104.535056
2919600,97.084036,169.99942,207.118857,85.9068742
2919500,34.630607,120.66696,954.418528,80.1967297
2919400,98.419295,1142.2433,31.1449858,76.8073455
2919300,30.3599316,2645.60049,611.877426,80.2316237
2919200,42.404336,2067.77721,192.055281,79.7392528
2919100,0.531762,1441.06992,402.464906,173.959841
2919000,37.329371,1724.30431,135.890818,106.184464
28192300,8.2788057,2615.85715,258.08837,80.3450215
28192200,25.9577934,1337.61967,470.829116,76.8296068
28192100,893.686378,1219.90776,3141.8127,413.143989
28192000,130.67308,1707.8047,988.991026,81.5129316
28191900,177.511494,1821.2796,989.480197,184.740195
28191800,581.078933,9048.87534,1799.04132,215.301961
28191700,991.399659,6493.26182,6635.1642,1081.9491
28191600,6834.49763,5737.85493,13577.372,1890.45501
28191500,4597.19356,555.195548,5323.4626,500.07834
28191400,389.049657,1333.3442,1081.62652,129.077812
28191300,123.356,1706.41311,543.044652,216.727112
28191200,127.814817,1348.69713,715.220589,81.4806907
28191100,55.823496,2767.22519,203.989352,69.4870936
28191000,2.060535,12025.053,487.657282,98.7729227
2819900,1458.68017,20384.5757,4530.83244,100.744443
2819800,7.4,20.0060201,215.005087,72.8697267
2819700,0.25824263,80.99946,24.7853411,15.6393371
2819600,9.137937,45.2629,7.36181968,34.0496481
2819500,0,1.66083,858.402768,12.2137945
2819400,2.032677,4.32973,169.427626,25.5004483
2819300,6.264415,69.66061,993.855839,47.6753466
2819200,2.007526,3.92008,20480.339,219.595109
2819100,200,114.831918,34.830827,61.8326366
2819000,161.268957,92.49225,125.44643,30.5845301
27192300,82.024768,65.11994,117.048255,73.7004518
27192200,380.787234,122.38438,352.95811,65.6213962
27192100,56.5905,218.436497,383.881934,197.72242
27192000,9.902513,26.5937362,1783.74638,66.3949598
27191900,201,13.9371024,168.732242,79.937091
27191800,21.607783,85.597665,94.9901422,199.527015
27191700,168.110695,204.076087,288.606794,51.7754608
27191600,1.06462259,17.20219,47.4151895,106.58276
27191500,7.0001,31.98769,148.817614,64.5439228
27191400,21.551397,4.3360952,120.172675,59.4165909
27191300,27.079528,6.54482,76.960088,30.7197688
27191200,431.273493,1.77247,75.5038656,41.6420353
27191100,0.19093,24.96969,217.361637,43.8343931
27191000,6.975345,30.57943,142.678986,21.0306615
2719900,3.461742,15.03,122.07593,3.57543354
2719800,6.4,30.57191,694.866767,1.92770407
2719700,51.154227,1.55837,284.060821,13.5400317
2719600,0,22.1431298,71.457828,11.4471771
2719500,2.097793,37.14052,51.035404,4.41817879
2719400,0.299033,35.5068,388.50251,24.6989782
2719300,52.133227,119.530478,83.3031961,22.7717406
2719200,6.81900234,242.54902,86.1706396,13.1852085
2719100,2.021616,169.74391,592.254878,18.1477572
2719000,1.021663,115.745258,305.474238,58.9687716
26192300,84.43401,752.679124,186.224566,115.289769
26192200,127.67694,205.49603,358.715784,158.435519
26192100,434.793637,187.543795,220.977351,231.242392
26192000,210.554046,109.215259,121.284339,42.0752958
26191900,659.727208,2259.34599,51.9403816,76.9813781
26191800,475.958436,638.453981,685.601603,151.005025
26191700,213.332779,201.61293,262.210591,86.4493584
26191600,116.012886,184.50542,5810.35117,77.8849612
26191500,158.157315,74.0699132,2037.41726,200.489287
26191400,23.6018827,242.18,2653.13535,48.048137
26191300,6.227499,0.39077,175.344907,23.1428512
26191200,115.35829,15.07728,464.943927,21.0239249
26191100,7.991824,18,91.457965,8.87887181
26191000,0,138.312328,129.921265,10.5969368
2619900,0.505106,43.5197812,207.999188,8.36886379
2619800,13.021877,16.5853873,210.2322,35.6759694
2619700,0,34.90993,4.09078661,19.9879831
2619600,25.521815,31.0758514,297.890874,3.6377292
2619500,16.843406,81.91304,101.006521,14.989507
2619400,5.095,85.70408,2154.67629,78.2964078
2619300,15.5617583,104.22085,423.083888,96.7978961
2619200,73.79851,2129.40578,313.100121,29.0067381
2619100,2321.41859,93.11672,13034.6028,467.998424
2619000,778.780229,149.86349,345.136621,70.8262953
25192300,131.571862,985.925234,272.896271,40.6435217
25192200,128.585182,876.55213,814.503009,51.0458342
25192100,553.452527,623.02977,658.702012,67.8073483
25192000,203.238888,26.6113603,472.086916,85.9035872
25191900,306.918248,15.1879669,361.282499,139.807657
25191800,2252.16276,27.6450957,409.881347,260.221818
25191700,167.43417,1062.76871,309.155447,179.668775
25191600,1071.75277,32.0421081,260.11729,52.3304075
25191500,306.377283,186.612096,201.926272,71.5305365
25191400,23.567327,47.97992,444.930747,13.3253243
25191300,62.844861,28.2108,63.434656,29.3218649
25191200,31.832658,0.72915,3092.68521,4.77391915
25191100,23.154315,1.46128,28.497967,6.15576016
25191000,0.290936,40.31802,43.0289407,12.4992347
2519900,25.10664,62.4415279,166.719194,35.8498132
2519800,10.995,21.48189,96.058296,5.24096596
2519700,30.43915,32.59489,75.995708,3.65915868
2519600,6.187,32.7888099,27.964781,24.9956684
2519500,20.265602,107.95993,431.884387,27.4572888
2519400,54.210828,5.71716,436.296619,47.1914458
2519300,69.094371,86.5507604,243.239008,33.7954815
2519200,158.140568,20.5926,310.332393,61.5886881
2519100,187.176466,190.90691,223.364725,42.0468176
2519000,116.204602,43.5154449,35.083494,38.7901841
24192300,105.67363,261.97398,519.468443,24.046049
24192200,264.69431,98.3500992,254.756823,84.0555943
24192100,74.835013,1130.2173,196.126994,65.1391486
24192000,36.93283,837.421563,300.212475,129.217628
24191900,0.72578,52.22173,906.912828,79.2712444
24191800,24.43947,8,974.49878,84.0599739
24191700,15.220872,4.61364,655.003459,146.68218
24191600,8.969791,198.09176,639.5981,113.041319
24191500,18.117,89.1261062,604.458632,31.1407952
24191400,50.035878,0,201.119649,24.5091149
24191300,150.25482,13.8080341,16.0785851,6.04924321
24191200,150.020885,0.26887,138.180762,48.5034355
24191100,3.7,7.29737,27.121622,24.8062511
24191000,0.0222,601.79443,376.155734,7.44791441
2419900,0.209554,14.7979887,69.861732,8.42749451
2419800,64.420828,13.0648017,1032.54518,18.0148609
2419700,12.458455,22.31961,123.663266,3.08845908
2419600,12.80092,177.88838,31.771388,12.7942264
2419500,5.422857,5.25,34.420438,112.049395
2419400,0,55.44553,739.416525,17.8560294
2419300,0.15933,215.24576,665.525744,7.31553606
2419200,206.579952,0.63289,156.840291,13.2339953
2419100,0,206.07416,126.903262,6.08661701
2419000,218.281965,12.32437,63.7202985,46.0845511
23192300,43.867155,7.91962,19.313137,27.9627857
23192200,7.232314,5,285.470933,18.2031765
23192100,0,106.52913,729.888266,82.3122598
23192000,68.761678,1056.43558,170.39077,23.0109565
23191900,140.798345,3.84845,413.072015,359.539037
23191800,20.735617,16.1019408,82.5835037,21.2962311
23191700,2.00932,38.3846007,384.920765,4.49071163
23191600,0,2405.59701,25.1672132,17.3677121
23191500,0,913.25713,322.42998,13.2498531
23191400,0.206989,23.4877735,77.7366323,12.198331
23191300,25.875089,37.69954,54.1291534,4.14013961
23191200,7.256163,49.96412,77.953669,27.0731582
23191100,9.348398,177.237,12.4488197,10.0021883
23191000,0,4.26685,7.808922,2.30321266
2319900,0.360062,72.43655,93.316398,1.20628176
2319800,5.849092,0,313.94269,13.1672223
2319700,0,395.795129,577.582664,43.062554
2319600,117.782732,192.031743,738.440802,7.64910743
2319500,11.75897,0,102.827785,3.83046089
2319400,11.244152,27.48474,492.796751,1.58152918
2319300,0.026058,14.5175807,145.803308,1.8808009
2319200,3.96768362,403.79791,131.964633,27.598363
2319100,2.173366,673.014484,840.889636,19.5988093
2319000,10.067114,3700.57457,132.15654,45.2051931
22192300,181.130595,119.354019,3179.06133,228.979619
22192200,420.116364,9.51518,328.130334,33.291521
22192100,0.950088,3.30194,39.0659564,44.8399852
22192000,0.22496,68.89545,137.484467,11.493246
22191900,48.646799,13.08272,348.883162,25.5395556
22191800,2.020204,35.8459546,127.312458,34.2337667
22191700,70.831663,111.10007,1048.42024,13.1067531
22191600,1.008296,312.046512,695.71539,28.03847
22191500,120.262328,27.9001088,304.575309,18.6611818
22191400,179.678554,100.25786,170.632458,6.99519775
22191300,103.67,108.04904,506.136696,20.7395415
22191200,56.107253,20.0502196,45.341531,22.9962417
22191100,0,646.73656,61.0776027,32.8521921
22191000,220.205611,0.53512,12.955487,18.6174579
2219900,105.231585,68.9391,95.320843,9.22309835
2219800,70.92943,0,895.124629,3.86475142
2219700,14.7,5.08197,5.98239268,4.06786933
2219600,281.796995,27.5425,44.977091,16.7071867
2219500,19.426004,83.41793,170.627093,22.7833646
2219400,213.943233,32.71461,320.965123,44.5937694
2219300,0.273666,0,102.752188,24.7952359
2219200,0,0,0,0
2219100,0,0,0,0
2219000,0,33.75007,0,32.2266331
21192300,194.500357,234.087474,751.197412,91.7068873
21192200,0.79475,114.406,102.120989,125.571224
21192100,28.123971,122.370863,505.889892,147.956365
21192000,21.146045,434.00131,168.631825,65.7772655
21191900,20.795718,632.644218,324.259184,567.744188
21191800,44.311566,1099.62714,64.3600405,106.425316
21191700,39.9309882,373.150449,58.6501824,99.2663237
21191600,110.038437,16.15148,1485.44553,131.319926
21191500,3.72358,404.89564,143.853615,18.3527042
21191400,112.107844,39.25407,432.954451,44.8559314
21191300,207.580916,278.44076,142.047015,36.9135162
21191200,2.757748,1.92578,295.812288,68.3111012
21191100,29.541067,450.03172,1928.69272,189.295346
21191000,16.184633,12.493922,258.337843,122.236606
2119900,99.544135,105.45264,208.365638,74.4343997
2119800,85.542584,6.52586,861.726613,148.926028
2119700,15.230782,26.47073,186.837608,156.733495
2119600,0.230204,8.020193,28.0352444,88.5792545
2119500,2.075471,124.653357,21.047366,20.9410611
2119400,41.3579994,511.810807,244.530235,13.6515959
2119300,132.890689,1159.56414,389.778434,69.1220506
2119200,65.27139,40.64573,321.531249,38.3856421
2119100,142.587358,163.806577,4089.75349,207.833641
2119000,30.141128,11.49579,205.736089,167.3363
131192300,1.078055,24.87133,217.182262,150.130443
131192200,62.141451,44.74726,102.183172,53.6840936
131192100,9.05929397,1628.87204,483.990939,54.2458177
131192000,28.101542,261.44543,238.292921,69.4367931
131191900,11.310533,13.8146576,331.404631,109.437659
131191800,14.905872,100.047472,599.344978,28.3034727
131191700,81.7282128,10.51754,281.850266,116.091941
131191600,220.263602,457.65031,10712.8858,414.809213
131191500,2.035437,16.69506,321.089037,236.584211
131191400,18.321712,0,346.820141,138.109104
131191300,8.690413,101.85892,132.801117,72.710215
131191200,200.222481,308.13875,227.431737,137.813878
131191100,0,63.4548,626.464151,118.022954
131191000,0,607.08275,126.977483,138.913234
13119900,178.357458,208.32249,405.058972,194.349472
13119800,7.7,1.64536,1237.17872,128.785452
13119700,16.069424,95.77432,83.139091,69.5167162
13119600,132.258898,55.5306257,242.12198,80.0476791
13119500,51.656239,32.73285,269.397262,63.9861259
13119400,12.920552,33.2524,152.800452,80.4091522
13119300,14.478632,28.3190563,51.821086,25.3353538
13119200,9.70379,523.67038,579.723165,59.6326231
13119100,12,67.24756,446.502173,91.2510416
13119000,0.020012,150.33796,1696.8185,145.360137
130192300,12.335356,1.65,196.589976,30.3475716
130192200,1.871184,85.57408,375.669148,64.1848432
130192100,7.377985,64.61321,1019.71167,322.867528
130192000,8.609579,26.6183987,587.647926,111.948627
130191900,6.36322,309.058336,1039.12081,91.3262567
130191800,8.04044,63.2471351,1164.11568,153.572986
130191700,32.758942,186.75647,289.392942,153.994608
130191600,72.209166,79.8208,1155.61862,301.872207
130191500,10.453647,322.89253,1405.28154,212.299027
130191400,91.030729,48.77783,1306.56061,118.420869
130191300,86.3893411,532.48638,2394.51487,165.060518
130191200,195.117786,24.47526,5497.11215,220.774576
130191100,9.57,2.12712,417.738544,112.414897
130191000,0.020416,1.59844,25.799492,125.14427
13019900,1.759442,1.22341,230.778705,108.011476
13019800,6.220429,3.13948,381.790241,154.553184
13019700,81.87574,332.82626,373.632082,97.4077476
13019600,21.609064,27.930218,928.765547,121.233091
13019500,210.624711,920.61518,1111.51246,140.906673
13019400,1.987909,41.69802,344.319395,55.7699606
13019300,5.007871,282.60308,705.626931,23.1700217
13019200,3.47885,283.87312,491.548724,83.5061177
13019100,8.85570025,611.39602,278.370791,31.6383872
13019000,29.63694,254.36112,1047.49307,163.073246
129192300,130.226639,18.53827,242.518533,42.1839938
129192200,44.717261,199.44866,653.794358,68.8849297
129192100,55.060804,13.99924,291.055421,203.209784
129192000,7.238374,18.46616,1134.66412,155.296002
129191900,2.647393,2.16505,874.368318,101.411483
129191800,126.388053,42.3282082,1106.50097,106.596925
129191700,77.5261538,367.49522,702.400866,446.739592
129191600,22.557315,283.21834,1079.87382,141.153786
129191500,181.219248,546.942648,657.559296,234.797197
129191400,31.472839,529.97865,1353.2134,125.22644
